service_type,min_day_of_week_AVAILABLE,min_day_of_week_OTW_DROPOFF,min_day_of_week_OTW_PICKUP,min_day_of_week_UNAVAILABLE,days_diff_AVAILABLE,days_diff_OTW_DROPOFF,days_diff_OTW_PICKUP,days_diff_UNAVAILABLE,max_distance_AVAILABLE,max_distance_OTW_DROPOFF,max_distance_OTW_PICKUP,max_distance_UNAVAILABLE,total_distance_AVAILABLE,total_distance_OTW_DROPOFF,total_distance_OTW_PICKUP,total_distance_UNAVAILABLE,max_time_diff_AVAILABLE,max_time_diff_OTW_DROPOFF,max_time_diff_OTW_PICKUP,max_time_diff_UNAVAILABLE,total_time_diff_AVAILABLE,total_time_diff_OTW_DROPOFF,total_time_diff_OTW_PICKUP,total_time_diff_UNAVAILABLE,avg_velocity_AVAILABLE,avg_velocity_OTW_DROPOFF,avg_velocity_OTW_PICKUP,avg_velocity_UNAVAILABLE,is_weekend_AVAILABLE,is_weekend_OTW_DROPOFF,is_weekend_OTW_PICKUP,is_weekend_UNAVAILABLE,is_business_hour_AVAILABLE,is_business_hour_OTW_DROPOFF,is_business_hour_OTW_PICKUP,is_business_hour_UNAVAILABLE,min_date_cos_AVAILABLE,min_date_cos_OTW_DROPOFF,min_date_cos_OTW_PICKUP,min_date_cos_UNAVAILABLE,min_date_sin_AVAILABLE,min_date_sin_OTW_DROPOFF,min_date_sin_OTW_PICKUP,min_date_sin_UNAVAILABLE,start_hour_cos_AVAILABLE,start_hour_cos_OTW_DROPOFF,start_hour_cos_OTW_PICKUP,start_hour_cos_UNAVAILABLE,start_hour_sin_AVAILABLE,start_hour_sin_OTW_DROPOFF,start_hour_sin_OTW_PICKUP,start_hour_sin_UNAVAILABLE,end_hour_cos_AVAILABLE,end_hour_cos_OTW_DROPOFF,end_hour_cos_OTW_PICKUP,end_hour_cos_UNAVAILABLE,end_hour_sin_AVAILABLE,end_hour_sin_OTW_DROPOFF,end_hour_sin_OTW_PICKUP,end_hour_sin_UNAVAILABLE,min_acc_AVAILABLE,min_acc_OTW_DROPOFF,min_acc_OTW_PICKUP,min_acc_UNAVAILABLE,max_acc_AVAILABLE,max_acc_OTW_DROPOFF,max_acc_OTW_PICKUP,max_acc_UNAVAILABLE,mean_acc_AVAILABLE,mean_acc_OTW_DROPOFF,mean_acc_OTW_PICKUP,mean_acc_UNAVAILABLE,median_acc_AVAILABLE,median_acc_OTW_DROPOFF,median_acc_OTW_PICKUP,median_acc_UNAVAILABLE,service_type_is_na,label_is_na,min_day_of_week_AVAILABLE_is_na,min_day_of_week_OTW_DROPOFF_is_na,min_day_of_week_OTW_PICKUP_is_na,min_day_of_week_UNAVAILABLE_is_na,days_diff_AVAILABLE_is_na,days_diff_OTW_DROPOFF_is_na,days_diff_OTW_PICKUP_is_na,days_diff_UNAVAILABLE_is_na,max_distance_AVAILABLE_is_na,max_distance_OTW_DROPOFF_is_na,max_distance_OTW_PICKUP_is_na,max_distance_UNAVAILABLE_is_na,avg_velocity_AVAILABLE_is_na,avg_velocity_UNAVAILABLE_is_na,service_type_GO_RIDE,days_diff_AVAILABLE_1.0,days_diff_AVAILABLE_1,days_diff_OTW_DROPOFF_1.0,days_diff_OTW_DROPOFF_1,days_diff_OTW_PICKUP_1.0,days_diff_OTW_PICKUP_1,days_diff_UNAVAILABLE_1.0,days_diff_UNAVAILABLE_1
1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1,10.724275043459299,0.01533082934864289,0.4495671242163465,0.0,12.886108259348003,0.027366770273833482,12.354832902874083,0.0,3130.0,10.0,29.0,0.0,3708.0,30.0,3060.0,0.0,12.510784717813594,3.2840124328600178,14.535097532793039,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.0,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.0,-0.8660254037844387,-0.9659258262890682,-0.9659258262890682,0.0,0.49999999999999994,0.258819045102521,0.258819045102521,0.0,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.0,0.258819045102521,0.258819045102521,0.258819045102521,0.0,3.0,16.594,3.0,0.0,16.594,52.0,2105.0,0.0,3.3236666666666665,26.240000000000002,31.745519607843136,0.0,3.0,18.183,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True
0,4.0,0.0,4.0,4.0,0.0,1,0.0,0.0,1.1161210584685122,0.0,0.9821687044913401,0.011601098277075414,1.139323255022663,0.0,2.4319545244776553,0.011601098277075414,1289.0,0.0,447.0,93.0,2292.0,0.0,2394.0,101.0,1.7895129660041826,0.0,3.6570744728987306,0.41350449304427217,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9009688679024191,0.0,-0.9009688679024191,-0.9009688679024191,-0.433883739117558,0.0,-0.433883739117558,-0.433883739117558,-0.5000000000000004,0.0,-0.5000000000000004,-0.25881904510252063,-0.8660254037844384,0.0,-0.8660254037844384,-0.9659258262890683,-0.25881904510252063,0.0,-0.25881904510252063,-0.25881904510252063,-0.9659258262890683,0.0,-0.9659258262890683,-0.9659258262890683,0.01,0.0,0.01,0.01,0.01,0.0,1000.0,0.01,0.01,0.0,8.898722222222222,0.01,0.01,0.0,0.01,0.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,True,False,False,False,False
0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.10200275538451652,0.6651749596166031,0.11324509568744812,0.0,0.4378390450481109,1.4831905601567799,1.1912558577497252,0.0,11.0,561.0,16.0,0.0,161.0,811.0,380.0,0.0,9.79018982716273,6.5838298601287395,11.285581810260556,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,0.0,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,0.0,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,-0.8660254037844386,-0.8660254037844386,-0.8660254037844386,0.0,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,-0.8660254037844386,-0.8660254037844386,-0.8660254037844386,0.0,6.98,6.508,7.61,0.0,47.0,96.0,42.0,0.0,17.605882352941176,16.865703703703705,16.247410256410255,0.0,13.129,9.631,11.73,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,3.132445199492017,1.4672470199633967,0.4385133288253173,0.0,8.943455692380287,3.464307559543985,1.4407205454952619,0.0,1130.0,103.0,62.0,0.0,2296.0,617.0,450.0,0.0,14.022839935787907,20.213139731537026,11.525764363962095,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.0,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.0,-1.0,-1.0,-1.0,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,0.0,-0.9659258262890683,-0.9659258262890683,-1.0,0.0,-0.2588190451025208,-0.2588190451025208,1.2246467991473532e-16,0.0,16.0,24.771,16.1,0.0,83.917,98.4,1399.999,0.0,44.59116101694916,35.39284210526316,73.58485294117648,0.0,37.3595,25.239,31.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7427072118710589,0.13280514655972186,0.0,0.002351361565634077,2.7722224621633944,1.2618889686177546,0.0,0.002351361565634077,536.0,17.0,64.0,845.0,1117.0,300.0,190.0,845.0,8.934647147527503,15.142667623413054,0.0,0.01001763507252388,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.7818314824680298,-0.8660254037844387,-0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994,-0.8660254037844387,-0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.01,3.382,0.01,3.0,7.585,12.345,0.01,3.57,2.923309090909091,5.251333333333333,0.01,3.285,3.458,4.3975,0.01,3.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9631692406206508,0.28482453441480976,0.9631692406206508,0.0,1.1018022894982504,2.1826578009593467,1.063231390315339,0.0,363.0,60.0,354.0,0.0,567.0,577.0,682.0,0.0,6.995570092052384,13.617968948793152,5.612365110168946,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.43388373911755823,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,0.01,5.988,0.01,8.33,30.197,114.034,11.798,8.33,11.726105263157894,44.7475625,1.2926428571428572,8.33,7.31,30.683,0.01,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False
0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.1289253940685282,0.5630563049792795,0.16066016164863528,0.5599031284915174,1.1289253940685282,1.2648291549182482,0.9040506081331273,1.1198062569830347,401.0,545.0,352.0,404.0,716.0,785.0,852.0,451.0,5.676161199227237,5.800490391981775,3.8199321470413827,8.938586530241519,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.43388373911755823,-1.0,-0.9659258262890683,-1.0,-1.0,1.2246467991473532e-16,-0.2588190451025208,1.2246467991473532e-16,1.2246467991473532e-16,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,-0.2588190451025208,0.01,3.0,0.01,0.01,3.0,22.495,29.631,3.9,0.20933333333333334,7.157,6.380288461538461,1.3066666666666664,0.01,3.9,3.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9364153122796008,0.08344873042869834,0.0645303365972096,0.37415187954615453,1.1036921795028827,1.6006081743998182,0.5164672876768657,0.37415187954615453,923.0,10.0,13.0,1390.0,1511.0,519.0,381.0,1390.0,2.629577661290786,11.10248444670394,4.880005867812904,0.969026450623134,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.43388373911755823,-0.8660254037844387,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.49999999999999994,0.258819045102521,0.258819045102521,0.258819045102521,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.258819045102521,0.258819045102521,0.258819045102521,0.258819045102521,0.01,3.0,3.0,0.01,3.877,3.9,3.9,3.0,0.3036379310344828,3.3486037735849057,3.1119487179487177,1.505,0.01,3.19,3.0,1.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5894048081021428,1.9492476085921895,0.2955039149125593,1.6622116706987802,1.6020912250167683,3.4949193558665366,0.7196099092474086,2.4764798920663433,1339.0,1044.0,60.0,1397.0,2031.0,1774.0,620.0,1980.0,2.839748109335483,7.092282796572453,4.17838011821076,4.502690712847897,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-1.0,-1.0,-1.0,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,0.01,3.0,0.01,0.01,8.531,101.689,28.952,100.0,1.6260952380952383,20.68670909090909,6.95880487804878,22.15,0.01,12.151,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,4.0,0.0,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9009688679024191,0.0,-0.9009688679024191,0.0,-0.433883739117558,0.0,-0.433883739117558,0.0,-1.8369701987210297e-16,0.0,-1.8369701987210297e-16,0.0,-1.0,0.0,-1.0,0.0,-1.8369701987210297e-16,0.0,-1.8369701987210297e-16,0.0,-1.0,0.0,-1.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,False,False,False,False,True,False,False,False,True
1,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.969528353391156,0.2986845658367087,0.07065894012650474,2.6898058417650126,6.574450567540169,4.233733062171567,0.07065894012650474,4.350606743804759,1915.0,42.0,63.0,2289.0,2627.0,1537.0,335.0,2472.0,9.009524949807616,9.91635590358988,0.75931995359826,6.335835063793339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.43388373911755823,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.0,-1.0,-1.0,-1.0,0.2588190451025203,0.2588190451025203,-1.8369701987210297e-16,0.2588190451025203,-0.9659258262890684,-0.9659258262890684,-1.0,-0.9659258262890684,0.01,5.0,0.01,0.01,62.188,99.959,0.01,5.0,2.354016393442623,23.96047252747253,0.01,1.2574999999999998,0.01,18.0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.011552633377433088,0.1541154258776345,0.05543707661544294,0.0,0.056764578195397646,3.3585988660848627,0.18394456431335476,0.0,12.0,19.0,10.0,0.0,590.0,650.0,140.0,0.0,0.34636013814140937,18.60147064293155,4.7300030823434085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.0,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.0,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,0.0,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.0,-0.4999999999999998,-0.4999999999999998,-0.4999999999999998,0.0,0.8660254037844387,0.8660254037844387,0.8660254037844387,0.0,3.0,3.618,3.344,0.0,49.548,10.72,7.64,0.0,23.557833333333335,5.525723076923077,4.847666666666667,0.0,26.387999999999998,5.056,4.498,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1,3.8569620480231026,0.17181792100484275,3.826797172071309,0.0,4.90337582725765,6.126290815043832,4.000748342696812,0.0,1210.0,21.0,1148.0,0.0,2389.0,1043.0,1378.0,0.0,7.3889296685339225,21.14539495125388,10.451882462778318,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.0,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,0.0,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,0.0,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,0.0,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,0.0,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,0.0,3.0,3.0,3.0,0.0,3.9,4.626,3.9,0.0,3.1023333333333336,3.69707,3.08916,0.0,3.0,3.9,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
1,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.610581224271786,0.3342900226458175,0.032064270789896696,0.0,3.610581224271786,4.535747802597253,0.049119986975794824,0.0,2421.0,42.0,16.0,0.0,2631.0,1951.0,340.0,0.0,4.94036199444258,8.36939625287038,0.52009397974371,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,0.2588190451025203,-1.0,-1.0,-1.0,-0.9659258262890684,0.2588190451025203,0.2588190451025203,-1.8369701987210297e-16,0.2588190451025203,-0.9659258262890684,-0.9659258262890684,-1.0,-0.9659258262890684,0.5,3.0,0.5,4.544,26.169,16.892,28.736,4.544,1.6160434782608695,5.662891156462585,1.671657142857143,4.544,0.5,4.782,0.5,4.544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
1,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.15864831122258055,7433.711903169684,0.0,0.0,0.3172966224451611,14867.268582750004,0.0,0.0,768.0,44.0,57.0,0.0,929.0,411.0,321.0,0.0,1.2295671052772659,130224.25035985405,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,-0.5000000000000004,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,1.0,1.0,1.0,44.353,45.169,45.169,1.0,44.353,12.04225,3.7398108108108103,1.0,44.353,1.0,1.0,1.0,44.353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.6196656981718447,0.6488745101046982,0.7829665562416078,0.0,1.6528159599141576,4.166958502051266,2.201621204304677,0.0,195.0,90.0,292.0,0.0,560.0,1202.0,841.0,0.0,10.625245456591013,12.480075380519597,9.424300042207893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,0.0,-0.433883739117558,-0.433883739117558,-0.433883739117558,0.0,6.123233995736766e-17,-0.25881904510252063,6.123233995736766e-17,0.0,1.0,0.9659258262890683,1.0,0.0,6.123233995736766e-17,-0.25881904510252063,-0.25881904510252063,0.0,1.0,0.9659258262890683,0.9659258262890683,0.0,3.084,3.0,3.0,0.0,10.0,32.366,31.963,0.0,4.481086956521739,4.8936,5.46253448275862,0.0,4.0,4.0,4.3275,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2671890476810235,0.17772307617271152,0.10117323449301292,1.2660510350261385,1.674096111376505,2.4342500800465605,0.49762802220898444,1.6699374861412302,1397.0,12.0,41.0,1765.0,2170.0,748.0,630.0,1798.0,2.7773023045877503,11.715642096480773,2.843588698337054,3.343590072362864,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.7818314824680298,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,-0.5000000000000004,-0.5000000000000004,-0.7071067811865479,-0.5000000000000004,-0.8660254037844384,-0.8660254037844384,-0.7071067811865471,-0.8660254037844384,0.01,3.364,0.01,0.01,4.076,600.0,20.047,3.822,0.1413,18.706131578947367,4.617758620689655,1.2806666666666666,0.01,6.8475,4.288,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1,4.432237488808681,0.39002557080564343,0.6524198529050327,0.0,6.966907065362855,10.025223058617371,1.3753455844507179,0.0,5558.0,1083.0,154.0,0.0,6320.0,6137.0,1025.0,0.0,3.9684913663459302,5.8808543280141015,4.83048205270496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.0,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.0,0.2588190451025203,0.2588190451025203,0.2588190451025203,0.0,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,0.0,0.7071067811865474,0.7071067811865474,0.5000000000000001,0.0,-0.7071067811865477,-0.7071067811865477,-0.8660254037844386,0.0,3.0,3.0,3.0,0.0,104.1,110.0,64.099,0.0,9.072424242424242,12.333968316831685,7.843460674157303,0.0,3.9,3.9,3.931,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True
1,5.0,0.0,5.0,0.0,0.0,1,0.0,1,0.11585922245646488,0.0,1.3489362876175344,0.0,2.048928530537832,0.0,3.1403630256884396,0.0,620.0,0.0,336.0,0.0,1056.0,0.0,1175.0,0.0,6.984983626833518,0.0,9.621537780832666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.2225209339563146,0.0,-0.2225209339563146,0.0,-0.9749279121818236,0.0,-0.9749279121818236,0.0,-0.7071067811865479,0.0,-0.7071067811865479,0.0,-0.7071067811865471,0.0,-0.7071067811865471,0.0,-0.7071067811865479,0.0,-0.7071067811865479,0.0,-0.7071067811865471,0.0,-0.7071067811865471,0.0,3.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,3.767488888888889,0.0,3.3728860759493675,0.0,3.9,0.0,3.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,False,False,False,False,True,False,False,False,True
1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.433039992358938,0.5890514065086279,0.03190016740574205,2.5859636062642375,6.220425893782364,3.2328238443202966,0.03190016740574205,5.652239006396972,940.0,62.0,39.0,1123.0,1894.0,710.0,200.0,1808.0,11.823407189871443,16.391782872609955,0.5742030133033569,11.25445819857804,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.9749279121818236,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.01,16.0,0.01,0.01,25.224,64.099,18.908,96.0,1.156090909090909,30.151261904761906,1.5848333333333333,24.2508,0.01,28.43,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.011601098277075414,0.6407184411389719,0.02034928802969712,0.0,0.011601098277075414,1.8182029367175196,0.03349197698935664,0.0,816.0,24.0,603.0,0.0,1888.0,324.0,1295.0,0.0,0.02212073824018617,20.202254852416885,0.09310510977736208,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,0.01,16.1,0.01,21.054,0.01,1200.0,27.185,21.054,0.01,284.4528064516129,0.8334848484848485,21.054,0.01,28.34,0.01,21.054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
0,6.0,0.0,6.0,0.0,0.0,1,0.0,1,0.28167963656495565,0.0,0.27898315797204915,0.0,3.3466069587160674,0.0,0.2822416276154507,0.0,36.0,0.0,10.0,0.0,686.0,0.0,20.0,0.0,17.562368879559536,0.0,50.80349297078112,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6234898018587334,0.0,0.6234898018587334,0.0,-0.7818314824680299,0.0,-0.7818314824680299,0.0,-0.7071067811865475,0.0,-0.7071067811865475,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,-0.7071067811865475,0.0,-0.7071067811865475,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,3.35,0.0,3.35,0.0,895.0,0.0,895.0,0.0,21.914,0.0,300.75,0.0,3.9,0.0,3.9,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,True,False,False,False,True,False,False,False,True
0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1,5.2808942926670195,0.12684346378340366,0.05167386102976494,0.0,5.810480355102929,8.430153043999479,0.19273338855423325,0.0,2242.0,22.0,11.0,0.0,2631.0,1970.0,261.0,0.0,7.950486232752013,15.405355816445748,2.658391566265286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.0,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.0,0.2588190451025203,0.2588190451025203,0.2588190451025203,0.0,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,0.0,0.5000000000000001,0.5000000000000001,0.2588190451025203,0.0,-0.8660254037844386,-0.8660254037844386,-0.9659258262890684,0.0,4.81,4.422,4.502,0.0,1000.0,14.747,8.007,0.0,57.769487179487186,7.342471502590674,5.929407407407407,0.0,6.391,7.0,5.582,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
